LoanID,CustomerName,Age,Gender,Region,EmploymentSector,MonthlyIncome,BranchID,OfficerID,ProductType,LoanAmount,InterestRate,CreditScoreAtOrigination,TermMonths,DisbursedDate
LN-113558,Jun Osei,33,F,Liverpool,Salaried,1203.0,BR007,OF028,Personal,6000.0,13.67,-1,25,25/04/2024
LN-112961,Zara Nowak,21,M,Bristol,Salaried,1758.0,BR006,OF007  ,Mortgage,88400.0,4.7,670,292,16/01/2024
LN-101719,Wojciech Choudhury,54,F,Sheffield,Public Sector,1898.0, BR010 ,OF020,Mortgage,40000.0,4.25,567,268,03/09/2024
LN-106100,Zara Okafor,42,F,Bristol,Public Sector,2920.0,BR006,OF032,SME,12200.0,9.31,555,59,2023-12-16
LN-115033,Noor Khan,38,M,Liverpool,Self-Employed,1755.0,BR007,OF017,Auto,12900.0,9.94,582,39,2024-07-05
LN-103806,Niamh Zielinski,50,M,Liverpool,Self-Employed,3035.0,BR007,OF030,Auto,12700.0,8.24,676,48,15/11/2023
LN-108806,Grzegorz Doyle,47,F,Glasgow,Gig/Freelance,1790.0,BR005,OF004,Personal,11700.0,10.94,600,18,13/03/2024
LN-102504,Adaeze Wallace,32,F,Leeds,Public Sector,1871.0,BR004,OF024,Personal,5000.0,14.42,691,34,2023-10-20
LN-112893,Femi Okafor,51,F,Liverpool,Self-Employed,1914.0,BR007,OF016,Auto,5600.0,6.58,681,50,2024-07-13
LN-103961,Chidinma Sheikh,45,M,Birmingham,Public Sector,2797.0,BR003,OF008,Personal,4500.0,11.88,547,16,2024-01-23
LN-108923,Aisha Zhang,37,M,Birmingham,Salaried,2276.0,BR003,OF008,Auto,7700.0,7.8,691,31,18 December 2023
LN-117414,Tomasz Kelly,41,F,Sheffield,Public Sector,1950.0,BR010,OF020,Personal,7500.0,14.85,595,23,26/12/2024
LN-107036,Aisha Hassan,26,M,Leeds,Self-Employed,5932.0,BR004,OF029,Personal,15700.0,10.05,566,20,2024-07-06
LN-113756,Agnieszka Mensah,42,M,Liverpool,Public Sector,2288.0,BR007,OF002,Personal,24700.0,10.29,648,31,2024-06-01
LN-113247,Marta Khan,25,F,Glasgow,Self-Employed,1850.0,BR005,OF004,SME,16200.0,6.3,601,47,23/06/2024
LN-106078,Omar Taylor,36,M,Bristol,Public Sector,,BR006,OF037,Mortgage,106500.0,4.48,541,112,23 June 2024
LN-114279,Aisha Hassan,47,F,Edinburgh,Self-Employed,2701.0,BR008,OF006  ,SME,12000.0,9.72,545,30,2023-11-24
LN-100890,Eilidh Sheikh,45,F,Newcastle,Public Sector,1791.0,BR009,OF035,Mortgage,40000.0,5.26,663,81,7 May 2024
LN-118913,Arjun Owusu,36,F,Liverpool,Self-Employed,1922.0,BR007,OF016,Auto,"£51,800",5.39,486,57,24/07/2024
LN-119112,Faisal Wallace,50,M,Newcastle,Gig/Freelance,814.0,BR009,OF018,SME,5000.0,7.8,572,44,26/11/2024
LN-104006,Cian Kowalski,48,F,London,Self-Employed,1550.0,BR001,OF023,SME,5000.0,11.64,651,49,1 September 2024
LN-104939,Thomas Wong,40,F,Liverpool,Salaried,3358.0,BR007,OF017,Personal,12800.0,11.87,691,12,2024-06-17
LN-117961,Faisal Kelly,32,M,Liverpool,Self-Employed,800.0,BR007,OF001,SME,5000.0,11.51,598,55,2024-02-20
LN-116303,Isla Malik,47,F,Leeds,Public Sector,2294.0,BR004,OF025,Mortgage,40000.0,4.68,618,173,20/10/2023
LN-105898,Damian Okafor,28,F,Liverpool,Gig/Freelance,2276.0,BR007,OF028,Personal,"£7,200",13.62,648,34,19/11/2023
LN-114365,Sana Abara,33,M,Liverpool,Public Sector,1975.0,BR007,OF040,Mortgage,70700.0,5.99,581,208,11 September 2024
LN-117492,Chidinma Saleh,21,F,Leeds,Public Sector,2298.0,BR004,OF038  ,SME,16000.0,9.92,525,43,08/07/2024
LN-114011,Freya Asante,36,M,Liverpool,self-employed,3827.0,BR007,OF001,Mortgage,40000.0,3.08,546,64,20/06/2024
LN-108551,Cormac Owusu,26,M,Liverpool,Salaried,1810.0,BR007,OF027,Personal,6900.0,8.24,579,12,2023-12-27
LN-107616,Aoife Karimi,42,M,Liverpool,Public Sector,920.0,BR007,OF016,Mortgage,40000.0,5.22,512,70,04/09/2024
LN-113825,Omar Hussain,42,M,Liverpool,Gig/Freelance,1074.0, BR007 ,OF017,SME,13000.0,11.91,999,24,9 December 2024
LN-110991,Piotr Lewandowski,21,F,Leeds,Public Sector,2060.0,BR004,OF024,Personal,21000.0,9.33,554,24,05/03/2024
LN-113882,Zara Campbell,25,M,Leeds,Public Sector,1737.0,BR004,OF038,Auto,18900.0,8.15,570,27,2023-12-10
LN-100584,Freya Sheikh,43,M,Sheffield,Public Sector,2096.0,BR010,OF034,Mortgage,45900.0,3.39,454,180,15/07/2024
LN-111460,Siobhan Suzuki,25,M,LIVERPOOL,Self-Employed,800.0,BR007,OF027,SME,5300.0,7.28,700,50,03/10/2024
LN-103932,Agnieszka Asante,48,M,Sheffield,Self-Employed,978.0,BR010,OF034,SME,"£6,700",11.64,646,24,2024-02-25
LN-113157,Faisal Doyle,44,M,Sheffield,Gig/Freelance,1677.0,BR010,OF020,SME,6500.0,7.58,651,54,2024-10-11
LN-101260,Omar Khan,51,M,Leeds,Public Sector,2204.0,BR004,OF029,SME,"£19,300",6.9,680,57,3 September 2024
LN-116846,Shanice Byrne,30,M,Glasgow,Public Sector,1495.0,BR005,OF014,Personal,5800.0,13.58,564,14,2024-05-05
LN-114391,Tomasz Evans,21,M,Sheffield,Public Sector,2511.0,BR010,OF034  ,Mortgage,88700.0,4.21,585,220,18/05/2024
LN-114884,Oliver Owusu,32,M,Leeds,Gig/Freelance,5536.0,BR004,OF025,Personal,22500.0,10.1,633,14,2024-11-19
LN-100310,Noor Suzuki,47,M,Liverpool,Gig/Freelance,1128.0, BR007 ,OF002,SME,6700.0,10.59,640,25,2024-06-22
LN-101716,Sana Owusu,30,M,Birmingham,Public Sector,1601.0,BR003,OF021,Personal,3400.0,11.29,623,12,2024-11-24
LN-111500,Arjun Ahmed,34,F,Sheffield,Self-Employed,1367.0,BR010,OF019,Auto,10000.0,9.12,665,35,12/10/2023
LN-106009,Femi Ahmed,51,F,Liverpool,Salaried,1827.0,BR007,OF040  ,Mortgage,40000.0,3.12,590,140,28 February 2024
LN-102052,Kofi Nwosu,28,M,birmingham,Salaried,3130.0,BR003,OF012,Auto,30700.0,7.54,592,46,19/06/2024
LN-116809,Chidinma Zielinski,29,F,Glasgow,Salaried,2759.0,BR005,OF011,SME,21100.0,10.92,518,35,05/10/2024
LN-104668,Bilal Osei,50,M,Sheffield,Public Sector,3082.0,BR010,OF039,Auto,32700.0,9.99,586,47,02/04/2024
LN-104298,Shanice Wong,37,M,Bristol,Self-Employed,2222.0,BR006,OF032,Auto,10700.0,5.33,571,36,15/04/2024
LN-106646,Marcus Diallo,54,F,Glasgow,Public Sector,4101.0,BR005,OF036,Mortgage,62100.0,3.17,576,88,11/09/2024
LN-103783,Sana Campbell,43,M,London,Self-Employed,1499.0,BR001,OF009,Auto,9500.0,5.31,614,27,2024-10-10
LN-101008,Aoife Malik,64,F,Manchester,Salaried,2577.0,BR002,OF033,Auto,20700.0,9.41,526,50,15/12/2023
LN-107347,Rhys Diallo,25,F,Newcastle,Public Sector,1496.0,BR009,OF035  ,Mortgage,40000.0,5.28,654,287,07/03/2024
LN-118403,Amelia Wong,46,F,London,Self-Employed,3798.0,BR001,OF023,Auto,37900.0,8.37,525,35,2024-04-04
LN-110377,Damian Owusu,45,M,Edinburgh,Salaried,1691.0,BR008,OF006,Personal,15000.0,8.62,528,21,2024-04-28
LN-107409,Aoife Kelly,28,M,Liverpool,Public Sector,1637.0,BR007,OF027,Mortgage,40000.0,5.7,581,136,02/12/2024
LN-111815,Anna Lewandowski,35,M,Edinburgh,Public Sector,3298.0,BR008,OF003,Mortgage,115200.0,5.16,470,129,2024-08-03
LN-117557,Ling Kelly,49,F,Glasgow,Salaried,2329.0,BR005,OF014,Mortgage,40000.0,3.43,610,245,05/02/2024
LN-108383,Dariusz Wojcik,34,M,Birmingham,Salaried,2392.0,BR003,OF005,Personal,10200.0,8.04,596,24,21 April 2024
LN-109878,Wojciech Nwosu,33,M,Sheffield,Gig/Freelance,800.0,BR010,OF015  ,SME,7800.0,10.92,501,40,8 October 2024
LN-113159,Fatima Iqbal,45,M,Birmingham,Public Sector,1839.0,BR003,OF005,Auto,11500.0,8.49,587,45,2024-09-20
LN-102773,Agnieszka Adeyemi,40,F,Leeds,Gig/Freelance,2057.0,BR004,OF025,Personal,3400.0,10.27,676,18,05/11/2023
LN-113026,Cormac Adeyemi,33,F,London,Self-Employed,3889.0,BR001,OF023,Personal,"£11,100",11.77,644,16,2024-03-01
LN-104059,Mei Saleh,42,M,Liverpool,Salaried,2352.0,BR007,OF017,Mortgage,129500.0,3.89,688,229,16/01/2024
LN-112948,Tomasz Nowak,50,M,Leeds,Salaried,1685.0,BR004,OF038,SME,10200.0,10.94,706,47,20 September 2024
LN-108721,George Okafor,45,M,Leeds,Gig/Freelance,2012.0,BR004,OF038,SME,14100.0,9.11,532,50,24/01/2024
LN-100090,Xin Hassan,47,F,Sheffield,Public Sector,1865.0,BR010,OF039,Personal,"£7,000",10.5,571,31,14/01/2024
LN-101987,Aoife Karimi,31,F,Birmingham,Public Sector,1034.0,BR003,OF031,Auto,8800.0,9.88,559,55,2024-10-27
LN-117137,Ewa Owusu,31,M,London,Salaried,5059.0,BR001,OF009,SME,46100.0,8.33,587,36,29/09/2024
LN-117873,Bilal Zielinski,21,M,Birmingham,public sector,, BR003 ,OF005,Auto,15600.0,9.6,644,40,2024-01-30
LN-117851,Piotr Abara,21,F,Sheffield,Public Sector,1827.0,BR010,OF034,Mortgage,40000.0,5.33,555,176,2024-02-29
LN-107279,Fraser Taylor,38,M,Sheffield,Public Sector,2108.0,BR010,OF019,Auto,8500.0,5.73,588,27,03/11/2024
LN-113162,Shanice Wong,29,F,Glasgow,Salaried,1678.0,BR005,OF004,Mortgage,40000.0,3.94,541,160,03/06/2024
LN-102672,Mei Sheikh,53,M,Edinburgh,Salaried,1790.0,BR008,OF006,SME,9600.0,10.23,686,31,2024-07-25
LN-110309,Cormac Diallo,21,M,Liverpool,Public Sector,2807.0,BR007,OF028,Personal,7300.0,12.02,-1,27,05/06/2024
LN-111129,Niamh Adeyemi,41,F,london,Self-Employed,2126.0,BR001,OF009,Mortgage,40000.0,5.81,655,143,2024-09-29
LN-109080,Bilal Mensah,41,F,Sheffield,Gig/Freelance,995.0,BR010,OF015,Auto,3200.0,7.89,591,24,2023-10-13
LN-109175,George Wallace,21,F,Liverpool,Salaried,1920.0,BR007,OF002,Mortgage,63900.0,3.27,677,142,24 June 2024
LN-115124,Dariusz Kelly,35,F,Leeds,Public Sector,1313.0,BR004,OF038,Personal,3300.0,13.04,711,14,20 June 2024
LN-107192,Piotr Taylor,43,F,Glasgow,Public Sector,1199.0, BR005 ,OF026,Mortgage,40000.0,5.15,678,74,9 April 2024
LN-109517,Faisal Wojcik,43,F,London,Public Sector,1884.0, BR001 ,OF013,Personal,13900.0,10.99,504,15,2023-12-28
LN-118782,Layla Kaminski,35,F,Liverpool,Public Sector,1796.0,BR007,OF017,SME,7100.0,6.61,621,39,28/03/2024
LN-105043,Oliver Karimi,34,M,London,Public Sector,2080.0,BR001,OF009,Mortgage,40000.0,4.99,622,113,2024-02-01
LN-102925,Aisha Chen,45,F,London,Self-Employed,1757.0,BR001,OF009,Auto,12700.0,8.79,619,50,2024-08-21
LN-100249,Omar Murray,26,F,Leeds,Public Sector,1065.0,BR004,OF029,Auto,9100.0,6.16,552,38,2023-11-09
LN-108185,Kwame Okafor,36,F,London,Self-Employed,2506.0,BR001,OF009,Auto,22400.0,7.44,614,53,18/12/2024
LN-111406,Omar Tanaka,21,F,Sheffield,Public Sector,1528.0,BR010,OF019,Mortgage,40000.0,5.1,618,177,10 October 2024
LN-105884,Piotr Sheikh,36,M,Newcastle,Salaried,2346.0,BR009,OF018,Mortgage,46300.0,3.81,583,141,20/06/2024
LN-102341,Emily Smith,24,F,Liverpool,Self-Employed,1051.0,BR007,OF022,Personal,"£5,900",12.89,590,26,30 October 2023
LN-117744,Ling Byrne,46,F,London,Salaried,3962.0,BR001,OF009,Mortgage,102500.0,4.38,591,219,22 December 2024
LN-111744,Niamh Adeyemi,39,F,Edinburgh,Salaried,1784.0, BR008 ,OF003,Auto,5900.0,9.79,797,42,2024-09-26
LN-117553,Harry Kelly,50,M,Liverpool,Public Sector,4374.0,BR007,OF040,Personal,25000.0,13.62,509,30,22/10/2023
LN-106589,Grzegorz Doyle,34,M,Newcastle,Public Sector,2583.0,BR009,OF035,Auto,20100.0,7.31,652,55,2024-08-19
LN-113780,Layla Ahmed,37,F,London,Gig/Freelance,3496.0,BR001,OF023  ,SME,41500.0,6.08,619,49,31 July 2024
LN-115746,Leah Nowak,49,F,Newcastle,Salaried,2286.0,BR009,OF035,Auto,24900.0,8.05,600,50,2024-08-18
LN-100627,Isla Byrne,44,M,Manchester,salaried,3125.0,BR002,OF033,Auto,20500.0,8.53,666,49,8 December 2024
LN-116761,Eilidh Walsh,34,M,london,Public Sector,1024.0,BR001,OF023,Mortgage,40000.0,4.03,552,213,21 December 2024
LN-113139,Anna Saleh,49,M,Birmingham,Gig/Freelance,1061.0,BR003,OF031,SME,5000.0,7.62,703,46,2024-06-07
LN-113272,Tanya Abara,24,F,Leeds,Salaried,3242.0,BR004,OF029,Auto,"£41,600",8.37,558,33,25 May 2024
LN-112436,Noor Owusu,43,M,Birmingham,Self-Employed,5130.0,BR003,OF008  ,SME,18900.0,11.66,643,33,2024-07-20
LN-107545,Zara Asante,41,M,Glasgow,Salaried,,BR005,OF036,Personal,10300.0,10.31,677,31,2024-11-08
LN-116099,Damian Abara,47,F,Birmingham,Public Sector,,BR003,OF010,Mortgage,42100.0,4.14,570,168,29/11/2024
LN-104765,Emily Wong,48,F,Bristol,Self-Employed,804.0, BR006 ,OF032,SME,11200.0,10.08,599,36,2024-07-11
LN-109793,Xin Doyle,37,M,Leeds,Salaried,2724.0,BR004,OF029,Mortgage,"£51,500",5.0,625,285,2024-11-22
LN-103672,Sana Saleh,36,F,London,Public Sector,2338.0,BR001,OF023,Auto,20300.0,8.68,479,45,23 October 2024
LN-118515,Bilal Rahman,46,M,Liverpool,Public Sector,1985.0,BR007,OF016,Mortgage,40000.0,4.6,583,80,2024-12-13
LN-100128,Freya Adeyemi,43,M,Birmingham,Salaried,2705.0,BR003,OF010,Mortgage,95300.0,3.76,572,107,16/07/2024
LN-118025,Xin Osei,21,F,Birmingham,Public Sector,1174.0,BR003,OF010,Auto,"£8,100",8.92,579,31,6 October 2023
LN-116810,Jun Karimi,42,F,Newcastle,Public Sector,2123.0, BR009 ,OF035,Auto,10000.0,8.18,635,29,09/05/2024
LN-118774,Cormac Karimi,30,M,Glasgow,Gig/Freelance,927.0,BR005,OF011,SME,5300.0,8.09,630,31,28 August 2024
LN-104182,Kwame Wong,59,F,Birmingham,Gig/Freelance,3506.0,BR003,OF010,Personal,"£25,000",13.27,579,26,20/11/2024
LN-107299,Anna Chen,45,M,Liverpool,Gig/Freelance,1800.0,BR007,OF040,SME,9700.0,7.22,579,24,22/06/2024
LN-113782,Layla Karimi,35,M,Birmingham,public sector,2185.0,BR003,OF012,Mortgage,40000.0,4.11,627,142,26/10/2023
LN-112427,Hana Kowalski,27,F,Glasgow,Public Sector,2398.0,BR005,OF036,Personal,8300.0,12.47,558,28,06/08/2024
LN-106995,Xin Begum,36,M,London,Self-Employed,1099.0,BR001,OF009,Personal,3600.0,12.13,621,21,12/06/2024
LN-117036,Shanice Chen,24,M,Leeds,Self-Employed,1343.0,BR004,OF038,SME,22700.0,6.56,504,57,2023-10-16
LN-102398,Aisha Abara,49,F,Sheffield,Salaried,3429.0,BR010,OF015,Mortgage,40000.0,5.06,656,236,19/04/2024
LN-106305,Kasia Wong,44,F,Liverpool,Self-Employed,4561.0,BR007,OF030,SME,48700.0,9.22,575,32,2024-03-11
LN-118683,Cian Diallo,45,M,London,SALARIED,2037.0,BR001,OF013,Mortgage,82600.0,4.03,639,170,2024-06-02
LN-116519,Ewa Wong,23,M,Liverpool,Gig/Freelance,800.0,BR007,OF022,SME,5000.0,8.71,430,36,03/07/2024
LN-117065,Piotr Wojcik,46,F,Liverpool,Public Sector,2700.0,BR007,OF030,Auto,39900.0,9.63,587,48,2024-01-03
LN-112392,Mei Zielinski,34,M,Birmingham,Salaried,1606.0, BR003 ,OF005,Auto,4000.0,8.01,692,45,28/02/2024
LN-112747,Kasia Wong,29,F,Bristol,Salaried,2834.0, BR006 ,OF037,Personal,15800.0,13.97,669,17,30 October 2024
LN-101186,Sana Taylor,40,M,Liverpool,Public Sector,1867.0,BR007,OF022,SME,5000.0,10.02,773,28,21/10/2024
LN-100270,Cian Choudhury,33,M,London,Public Sector,1848.0,BR001,OF009,Personal,6000.0,11.3,665,29,2023-11-17
LN-115472,Leah Begum,21,F,Birmingham,Salaried,1831.0, BR003 ,OF021,Personal,21800.0,11.58,466,21,04/12/2024
LN-110703,Priya Hussain,48,F,Glasgow,Gig/Freelance,,BR005,OF004,Personal,4400.0,8.63,560,32,01/07/2024
LN-103354,Priya Murray,44,F,Bristol,SALARIED,2750.0,BR006,OF032,Personal,6200.0,10.26,565,19,2024-08-25
LN-110169,Xin Liu,61,F,Glasgow,Salaried,1917.0,BR005,OF004,Personal,5600.0,9.54,641,18,2023-12-23
LN-105314,Xin Nowak,30,M,Liverpool,gig/freelance,2068.0,BR007,OF027,Auto,8700.0,5.99,726,44,15 April 2024
LN-109220,Layla Boateng,37,F,BRISTOL,Gig/Freelance,2239.0,BR006,OF032  ,Personal,5500.0,14.42,616,20,2023-10-02
LN-104247,Cian Byrne,36,F,London,Self-Employed,1193.0,BR001,OF009,Personal,7900.0,11.83,571,22,2023-12-09
LN-119666,Niamh Hassan,48,M,Newcastle,Self-Employed,962.0,BR009,OF035,SME,9400.0,9.0,561,28,04/03/2024
LN-115570,Wei Nwosu,40,F,Newcastle,Public Sector,2323.0,BR009,OF018,SME,13800.0,11.98,627,25,15/11/2023
LN-111273,Hana Al-Farsi,36,M,Sheffield,Salaried,2166.0,BR010,OF019,SME,32200.0,8.85,561,53,2024-12-16
LN-109107,Emily Taylor,35,F,Liverpool,Self-Employed,2359.0,BR007,OF040,Auto,20700.0,9.17,496,36,16/12/2023
LN-109497,Ewa Liu,37,M,Glasgow,Salaried,1580.0,BR005,OF036,Auto,4700.0,8.36,583,39,23/11/2023
LN-101096,Freya Kowalski,35,M,Manchester,Gig/Freelance,3076.0,BR002,OF033,SME,21200.0,8.37,558,49,2024-07-30
LN-111241,Damian Abara,45,M,Bristol,Public Sector,1713.0,BR006,OF007  ,Auto,"£17,300",9.36,583,25,09/11/2023
LN-114965,Dariusz Walsh,46,F,Bristol,Public Sector,2104.0, BR006 ,OF037,Mortgage,133800.0,5.99,511,213,29/08/2024
LN-106653,Jun Zielinski,41,M,Sheffield,Gig/Freelance,1344.0,BR010,OF015,SME,5300.0,10.63,691,56,2023-12-15
LN-111159,Anna Diallo,33,F,Liverpool,Gig/Freelance,2996.0,BR007,OF001,SME,14200.0,9.15,555,31,2024-12-29
LN-101273,Aisha Wong,26,M,Birmingham,Self-Employed,2595.0,BR003,OF008,Auto,50200.0,6.34,560,30,10/11/2023
LN-105698,Faisal Liu,24,M,Manchester,Self-Employed,2443.0,BR002,OF033  ,Auto,4800.0,8.17,614,34,2024-07-06
LN-115137,Bilal Hassan,41,M,Liverpool,Salaried,1689.0,BR007,OF002,SME,7400.0,9.44,-1,44,2024-08-22
LN-115862,Ceri Kowalski,24,F,Glasgow,Salaried,1544.0,BR005,OF014,Mortgage,75200.0,4.19,505,244,14/09/2024
LN-108728,Thomas Kelly,58,M,Edinburgh,Gig/Freelance,6626.0,BR008,OF006,Auto,60000.0,9.31,522,52,05/06/2024
LN-110988,Femi Zielinski,49,F,Sheffield,Public Sector,1922.0,BR010,OF019,Personal,9600.0,11.0,612,26,2024-11-03
LN-106797,Jun Abara,36,F,liverpool,Gig/Freelance,2825.0,BR007,OF028,SME,59000.0,7.09,595,57,2024-06-19
LN-109590,Isla Boateng,33,F,Bristol,Salaried,2231.0,BR006,OF032,Personal,5800.0,12.95,601,18,2024-04-26
LN-106615,Kwame Smith,41,M,Birmingham,Self-Employed,1377.0,BR003,OF021,Auto,5900.0,7.48,625,54,09/03/2024
LN-103358,Fraser Karimi,36,M,London,Public Sector,3392.0,BR001,OF009,SME,15400.0,11.43,543,27,2024-06-03
LN-107755,Ewa Ahmed,31,M,Manchester,Salaried,1994.0,BR002,OF033,Auto,3400.0,8.63,606,25,15/09/2024
LN-100183,Isla Lewandowski,38,F,Birmingham,Salaried,2379.0,BR003,OF012,Mortgage,112400.0,4.4,447,79,16/09/2024
LN-115984,Wei Boateng,35,M,Glasgow,Self-Employed,1113.0,BR005,OF004,Auto,16900.0,6.72,529,38,9 September 2024
LN-112654,Aoife Owusu,41,M,Liverpool,Salaried,1627.0,BR007,OF001,SME,5000.0,7.71,582,50,09/05/2024
LN-116957,Noor Saleh,50,F,London,Public Sector,2040.0,BR001,OF023,Auto,16000.0,9.16,523,47,02/02/2024
LN-109114,Siobhan Taylor,36,M,Leeds,Self-Employed,996.0,BR004,OF029,SME,"£6,800",10.59,621,58,19/04/2024
LN-119678,Hana Adeyemi,28,M,Glasgow,Public Sector,2003.0,BR005,OF036  ,Mortgage,89500.0,5.2,689,284,2024-09-03
LN-104005,Shanice Kowalski,35,M,Birmingham,Salaried,,BR003,OF031,SME,5000.0,6.3,548,34,23/11/2024
LN-115235,Ceri Patel,45,M,Edinburgh,Salaried,1509.0,BR008,OF003,Mortgage,75600.0,3.16,541,172,2024-11-19
LN-106513,Imran Asante,40,F,Liverpool,Public Sector,2535.0,BR007,OF027,Auto,24300.0,8.54,528,59,2024-04-01
LN-104567,Sana Asante,41,F,London,Salaried,1956.0,BR001,OF013,Personal,25000.0,8.15,450,23,2024-12-24
LN-113255,Declan Smith,39,F,Sheffield,Self-Employed,1046.0,BR010,OF015,Auto,3000.0,6.06,694,41,14 April 2024
LN-106603,Sana Liu,31,M,Sheffield,Self-Employed,1870.0,BR010,OF020,SME,8800.0,9.13,517,46,31/05/2024
LN-110686,Layla Kelly,52,M,Liverpool,Gig/Freelance,800.0,BR007,OF016,Personal,3800.0,9.11,519,14,21/10/2024
LN-110848,Marta Nwosu,53,M,Manchester,Salaried,2639.0,BR002,OF033,Auto,8900.0,10.0,527,42,04/10/2024
LN-118349,Isla Tanaka,35,M,Sheffield,Salaried,2162.0,BR010,OF015,Auto,8200.0,7.36,648,28,06/12/2023
LN-117442,Ling Sheikh,42,F,Sheffield,Public Sector,2014.0,BR010,OF034,Mortgage,43200.0,5.2,574,262,10/02/2024
LN-101961,Dariusz Campbell,37,M,Glasgow,Gig/Freelance,800.0,BR005,OF011,SME,"£5,000",9.16,613,44,2024-02-20
LN-104992,Harry Diallo,54,M,London,Self-Employed,2282.0,BR001,OF023,Auto,4700.0,5.77,683,37,08/09/2024
LN-104891,Rhys Saleh,31,M,Edinburgh,Self-Employed,5005.0,BR008,OF006,Auto,60000.0,7.52,501,32,2024-10-10
LN-114330,Eilidh Kowalski,27,F,Birmingham,Salaried,,BR003,OF010,Personal,24700.0,11.06,618,22,22 January 2024
LN-114007,Freya Saleh,57,F,London,Salaried,5773.0,BR001,OF013,Personal,16300.0,10.53,704,21,7 October 2024
LN-108039,Sophie Malik,46,F,London,Salaried,1405.0,BR001,OF009,Mortgage,40000.0,5.07,584,167,18 November 2024
LN-105869,Ceri Saleh,32,M,London,Gig/Freelance,3177.0,BR001,OF009  ,SME,34500.0,9.01,549,38,2023-12-25
LN-109570,Adaeze Al-Farsi,45,M,Leeds,Salaried,1464.0,BR004,OF024,Auto,30100.0,5.82,554,43,01/12/2023
LN-114587,Agnieszka Rahman,32,F,Liverpool,self-employed,2648.0,BR007,OF022,SME,6200.0,11.49,544,34,2023-11-06
LN-105305,Agnieszka Asante,33,F,Birmingham,Gig/Freelance,2781.0,BR003,OF010,Auto,26400.0,7.49,559,52,27/10/2023
LN-106226,Piotr Taylor,37,M,Glasgow,Salaried,1775.0,BR005,OF011,Auto,9500.0,7.34,567,53,21/07/2024
LN-117485,Hana Smith,37,M,Liverpool,Public Sector,2000.0,BR007,OF027,Personal,4800.0,10.68,657,13,2024-01-10
LN-110939,Declan Doyle,38,M,Birmingham,Self-Employed,2605.0,BR003,OF012,Personal,8700.0,13.9,735,20,03/10/2023
LN-118629,Sophie Hussain,48,M,Liverpool,SELF-EMPLOYED,1687.0,BR007,OF027,Auto,39200.0,8.02,447,42,02/11/2024
LN-101251,Bilal Evans,37,F,Leeds,Self-Employed,1593.0,BR004,OF038,Personal,10300.0,9.67,589,30,26/09/2024
LN-103176,Wojciech Al-Farsi,46,M,BIRMINGHAM,Self-Employed,4216.0,BR003,OF021,SME,33400.0,11.63,611,41,28/07/2024
LN-113264,Declan Lewandowski,29,M,Glasgow,Self-Employed,,BR005,OF036,SME,"£28,300",6.97,552,31,24 December 2024
LN-103359,Marcus Doyle,38,F,leeds,Salaried,5394.0, BR004 ,OF024,Mortgage,127700.0,5.56,561,60,2024-07-15
LN-116737,Ling Wong,51,M,Sheffield,Self-Employed,3074.0,BR010,OF015,Auto,14200.0,9.2,595,45,2023-12-18
LN-115915,Shanice Taylor,42,F,Liverpool,Self-Employed,1934.0,BR007,OF001,Personal,2300.0,14.38,563,16,2024-10-19
LN-113580,Amelia Suzuki,40,F,Birmingham,Salaried,1860.0, BR003 ,OF010,Auto,13600.0,5.94,660,48,24/10/2023
LN-119544,Kwame Wong,46,M,Liverpool,Self-Employed,1605.0,BR007,OF040  ,SME,31700.0,10.2,570,53,22/11/2024
LN-118701,Tanya Boateng,40,M,Sheffield,public sector,1416.0,BR010,OF015,Personal,2500.0,11.91,619,29,2023-12-29
LN-115658,Hana Iqbal,34,F,London,Self-Employed,3000.0,BR001,OF023,SME,26100.0,11.74,669,59,2024-08-07
LN-106320,Kofi Malik,37,M,Liverpool,Salaried,2849.0,BR007,OF028  ,SME,21500.0,7.63,596,42,2024-06-19
LN-111481,Leah Campbell,24,M,Sheffield,Gig/Freelance,800.0,BR010,OF039,Personal,1200.0,10.55,676,15,2023-12-11
LN-117157,Aisha Kowalski,45,M,Liverpool,Public Sector,1468.0,BR007,OF016  ,Auto,7200.0,5.85,546,28,06/07/2024
LN-107411,Marcus Nwosu,31,F,Liverpool,Salaried,,BR007,OF030,Auto,13600.0,8.11,658,26,04/09/2024
LN-107538,Xin Adeyemi,47,F,Bristol,Salaried,4040.0,BR006,OF007,SME,53400.0,10.9,554,31,08/05/2024
LN-112580,Aisha Begum,35,M,Liverpool,Salaried,2155.0,BR007,OF002,Auto,12900.0,6.24,534,44,26 March 2024
LN-119016,Layla Iqbal,39,M,Birmingham,Gig/Freelance,1890.0,BR003,OF010,Personal,6100.0,11.36,733,30,09/08/2024
LN-117535,Freya Saleh,37,F,Sheffield,Salaried,1565.0,BR010,OF039,SME,6300.0,7.98,636,43,11 April 2024
LN-112225,Aisha Doyle,43,M,Bristol,SALARIED,2291.0,BR006,OF007,Personal,4400.0,8.99,752,27,2024-08-13
LN-101051,Marcus Smith,42,F,Sheffield,SELF-EMPLOYED,5223.0,BR010,OF039,SME,95500.0,9.89,567,57,26/12/2024
LN-112261,Aisha Begum,43,F,Glasgow,Public Sector,1459.0, BR005 ,OF026,Personal,1500.0,10.27,577,16,2024-07-06
